Timestamp,MagnX,MagnY,MagnZ
,-89.016,-33.038,-145.726
,-86.897,-30.459,-143.742
,-88.421,-29.468,-148.742
,-86.943,-28.948,-150.483
48291.0,-85.071,-28.983,-148.959
,-87.499,-26.748,-151.631
,-84.436,-31.805,-153.95
,-83.76,-31.138,-154.958
,-81.896,-29.374,-157.882
,-84.339,-31.181,-166.036
,-79.198,-27.828,-166.738
,-77.722,-33.988,-172.886
48367.0,-75.742,-33.799,-173.146
,-75.9,-36.954,-173.284
,-76.98,-37.347,-176.991
,-75.821,-37.016,-177.081
,-74.859,-36.928,-178.053
,-72.977,-41.201,-176.299
,-74.985,-40.635,-179.55
,-75.009,-40.64,-180.252
48443.0,-73.283,-45.706,-180.46
,-73.566,-43.248,-178.481
,-75.215,-45.124,-181.466
,-75.952,-45.524,-181.111
,-76.984,-49.867,-182.295
,-76.325,-51.565,-181.899
,-77.245,-52.204,-182.006
,-78.123,-52.834,-180.85
48519.0,-80.96,-56.088,-183.09
,-79.866,-59.451,-182.853
,-80.667,-58.264,-183.618
,-79.369,-60.064,-182.684
,-79.423,-62.436,-182.404
,-78.443,-63.384,-181.317
,-80.482,-65.945,-180.916
,-80.732,-67.72,-178.005
48595.0,-82.344,-70.629,-178.369
,-84.709,-75.261,-178.474
,-86.208,-78.146,-175.47
,-85.519,-83.518,-171.941
,-88.724,-84.532,-169.716
,-88.331,-86.128,-164.955
,-88.93,-88.658,-163.577
,-90.042,-93.98,-159.466
48670.0,-86.69,-92.375,-154.999
,-89.205,-93.0,-154.532
,-90.393,-94.097,-152.616
,-87.884,-95.275,-149.056
,-88.258,-94.637,-145.576
,-88.351,-94.298,-141.03
,-88.475,-92.645,-137.792
,-89.109,-92.542,-138.19
48746.0,-89.286,-91.661,-133.827
,-87.532,-92.963,-129.303
,-87.49,-89.194,-124.15
,-88.302,-89.33,-124.869
,-83.612,-91.676,-121.391
,-82.892,-90.161,-117.623
,-82.74,-88.048,-116.128
,-79.334,-93.391,-115.556
48822.0,-78.103,-92.005,-115.038
,-78.597,-88.192,-113.517
,-78.11,-89.567,-110.961
,-77.39,-87.571,-111.032
,-77.672,-88.032,-109.43
,-75.792,-89.666,-108.47
,-75.54,-86.011,-109.366
,-76.701,-84.463,-107.402
48898.0,-76.344,-83.985,-106.759
,-75.666,-81.719,-106.922
,-74.855,-82.624,-104.705
,-73.109,-81.846,-103.457
,-75.16,-82.329,-106.473
,-71.777,-82.318,-101.868
,-71.172,-82.707,-103.483
,-65.689,-84.641,-98.675
48974.0,-64.771,-81.362,-99.362
,-62.392,-85.487,-100.109
,-60.56,-83.931,-99.005
,-57.641,-87.339,-98.647
,-59.172,-88.71,-101.964
,-56.044,-90.554,-100.77
,-56.035,-90.832,-101.66
,-56.88,-90.694,-102.191
49050.0,-55.145,-91.519,-102.068
,-54.286,-96.173,-102.338
,-53.413,-95.544,-103.634
,-52.592,-95.406,-102.634
,-52.625,-95.693,-104.788
,-50.367,-98.725,-104.499
,-48.915,-100.57,-105.116
,-49.505,-99.418,-105.749
49126.0,-48.468,-99.593,-105.647
,-49.255,-98.683,-107.163
,-46.755,-94.303,-104.16
,-50.506,-96.874,-106.693
,-47.55,-97.075,-103.665
,-48.052,-96.463,-103.973
,-45.044,-96.173,-103.241
,-43.886,-96.401,-105.673
49202.0,-41.437,-96.552,-105.435
,-37.462,-100.132,-104.414
,-37.501,-97.22,-105.16
,-32.317,-98.098,-104.649
,-31.717,-97.447,-107.902
,-25.016,-96.197,-107.165
,-21.569,-93.611,-107.57
,-21.902,-88.803,-108.959
49278.0,-15.133,-89.418,-108.132
,-14.174,-92.53,-110.793
,-10.642,-88.886,-110.17
,-13.675,-85.781,-115.067
,-8.813,-88.449,-113.75
,-8.319,-86.981,-116.718
,-8.418,-87.002,-119.664
,-6.431,-89.452,-118.991
49354.0,-6.879,-86.749,-120.751
,-4.773,-87.172,-125.747
,-4.814,-89.34,-130.056
,-7.273,-90.032,-134.088
,-6.626,-89.651,-137.109
,-4.39,-87.888,-135.129
,-4.7,-91.834,-137.088
,-2.233,-93.301,-135.962
49430.0,-3.245,-92.08,-136.861
,-5.64,-92.556,-143.938
,-3.879,-91.776,-142.27
,-6.641,-89.252,-147.552
,-5.181,-88.736,-149.853
,-8.089,-87.484,-152.976
,-10.226,-88.746,-155.849
,-10.029,-88.784,-156.137
49506.0,-13.361,-89.344,-161.541
,-13.448,-92.002,-163.414
,-18.338,-91.779,-169.79
,-20.118,-89.364,-170.472
,-23.176,-88.066,-171.903
,-24.686,-91.312,-176.534
,-26.439,-90.211,-176.047
,-30.922,-87.621,-178.361
49582.0,-33.792,-90.322,-179.241
,-36.861,-86.386,-181.747
,-36.322,-87.269,-181.487
,-36.853,-87.984,-182.311
,-38.941,-87.635,-182.936
,-38.041,-88.321,-183.064
,-38.096,-87.493,-181.234
,-40.207,-87.15,-182.561
49658.0,-39.344,-87.283,-181.469
,-44.368,-86.73,-184.562
,-41.498,-87.989,-182.561
,-47.511,-81.69,-184.629
,-46.921,-86.322,-186.715
,-48.404,-82.883,-186.236
,-52.398,-79.307,-187.818
,-52.866,-78.688,-187.145
49734.0,-54.364,-75.252,-187.086
,-58.418,-75.369,-188.201
,-57.796,-76.795,-187.757
,-63.978,-70.452,-188.694
,-62.836,-69.565,-187.003
,-68.182,-67.322,-186.569
,-70.078,-67.773,-184.954
,-74.919,-66.7,-186.414
49810.0,-75.999,-68.055,-182.441
,-80.516,-67.273,-181.571
,-83.116,-68.116,-178.619
,-85.386,-67.447,-177.364
,-86.305,-71.767,-175.18
,-89.347,-74.146,-173.899
,-90.899,-73.562,-169.72
,-91.212,-76.391,-167.135
49885.0,-94.445,-77.892,-161.912
,-94.655,-81.739,-154.742
,-95.678,-78.841,-149.035
,-97.592,-78.456,-144.468
,-96.145,-81.343,-143.728
,-95.814,-79.473,-138.071
,-95.922,-79.495,-141.299
,-98.207,-79.39,-142.807
49961.0,-97.719,-79.724,-141.748
,-97.906,-78.645,-142.677
,-99.149,-77.673,-145.44
,-97.14,-77.198,-143.687
,-98.378,-76.707,-142.47
,-96.332,-76.985,-136.926
,-96.138,-79.663,-136.561
,-96.695,-83.504,-133.593
50037.0,-95.387,-80.502,-129.986
,-93.195,-80.549,-125.102
,-90.763,-79.023,-118.399
,-84.02,-79.286,-111.061
,-84.037,-77.689,-110.778
,-81.637,-75.69,-108.898
,-83.632,-76.162,-110.23
,-80.774,-75.824,-107.806
50113.0,-81.976,-76.163,-108.979
,-78.894,-77.177,-105.675
,-75.887,-82.447,-104.667
,-75.807,-78.19,-102.23
,-74.603,-79.729,-102.932
,-69.807,-78.652,-99.689
,-68.2,-80.544,-101.858
,-64.557,-78.756,-99.883
50189.0,-65.786,-83.062,-100.778
,-60.524,-80.723,-96.333
,-61.142,-84.097,-99.03
,-60.928,-80.931,-97.209
,-58.587,-81.864,-97.53
,-59.548,-80.912,-98.056
,-59.6,-80.923,-99.599
,-55.192,-82.969,-97.188
50265.0,-53.074,-81.712,-94.876
,-53.596,-82.704,-96.591
,-49.95,-82.515,-95.32
,-49.344,-81.024,-94.92
,-45.014,-81.487,-94.049
,-41.549,-83.697,-96.287
,-38.706,-83.642,-95.455
,-35.779,-80.168,-95.56
50341.0,-30.108,-81.381,-93.99
,-24.981,-81.511,-97.833
,-21.205,-82.213,-102.328
,-14.277,-83.433,-105.254
,-14.566,-81.815,-106.928
,-10.389,-84.391,-107.553
,-10.188,-80.747,-109.992
,-7.885,-80.648,-112.934
50417.0,-2.898,-80.728,-114.804
,-3.962,-78.757,-119.915
,1.021,-78.839,-121.925
,1.269,-74.144,-124.459
,1.368,-77.402,-129.243
,2.413,-74.175,-132.323
,2.772,-75.857,-134.726
,3.384,-78.124,-138.076
50493.0,1.705,-77.366,-142.697
,0.647,-79.075,-145.376
,-1.669,-81.896,-148.243
,-0.858,-82.04,-148.695
,-2.217,-84.494,-151.504
,-1.839,-86.932,-150.677
,-5.498,-86.363,-155.038
,-4.927,-87.52,-154.966
50569.0,-7.946,-89.413,-156.824
,-8.327,-95.176,-156.721
,-11.86,-94.86,-158.464
,-17.368,-99.252,-161.028
,-18.476,-99.852,-160.566
,-19.348,-98.88,-158.426
,-21.931,-101.119,-160.768
,-21.452,-101.456,-159.989
50645.0,-22.354,-102.371,-160.706
,-21.886,-103.75,-158.711
,-24.921,-102.726,-160.612
,-24.512,-102.518,-159.597
,-27.146,-104.208,-161.14
,-26.724,-103.516,-163.544
,-28.921,-104.992,-163.23
,-27.646,-106.236,-160.655
50721.0,-28.777,-106.841,-160.895
,-30.104,-105.808,-160.002
,-29.371,-109.37,-159.377
,-30.987,-106.719,-160.158
,-31.891,-105.755,-158.999
,-32.432,-106.752,-161.275
,-32.6,-105.668,-161.643
,-32.516,-106.971,-158.79
50796.0,-31.958,-111.33,-160.688
,-33.347,-107.39,-161.242
,-37.442,-105.916,-162.776
,-34.595,-107.18,-161.477
,-36.192,-109.046,-162.918
,-35.081,-105.245,-161.691
,-35.039,-105.236,-160.428
,-37.448,-107.237,-162.589
50872.0,-35.881,-108.019,-161.337
,-33.672,-108.901,-159.405
,-35.199,-111.032,-159.913
,-38.215,-109.724,-160.081
,-39.438,-108.469,-161.112
,-42.017,-111.467,-160.645
,-43.224,-108.328,-159.239
,-46.277,-111.549,-161.752
50948.0,-45.232,-112.483,-158.701
,-44.183,-110.777,-156.303
,-46.538,-110.126,-157.573
,-44.264,-111.554,-156.019
,-43.299,-109.026,-152.634
,-46.346,-110.645,-154.162
,-45.894,-113.907,-154.603
,-46.754,-111.334,-151.337
51024.0,-43.171,-112.199,-150.393
,-44.457,-112.757,-149.082
,-47.346,-112.263,-148.975
,-46.843,-110.513,-150.49
,-45.79,-113.326,-149.174
,-48.486,-112.59,-148.324
,-47.59,-112.716,-146.25
,-46.316,-115.281,-143.349
51100.0,-45.733,-114.275,-139.81
,-41.404,-115.98,-132.431
,-39.947,-114.345,-130.188
,-41.583,-112.459,-128.861
,-41.764,-111.859,-125.81
,-43.292,-110.51,-123.598
,-43.259,-110.503,-122.616
,-41.223,-110.303,-121.192
51176.0,-41.082,-110.072,-121.993
,-38.392,-109.411,-117.268
,-38.968,-107.976,-116.309
,-40.154,-102.472,-116.166
,-39.463,-105.763,-115.633
,-40.085,-104.057,-114.906
,-39.102,-102.085,-113.301
,-36.419,-103.025,-109.56
51252.0,-39.646,-101.683,-109.862
,-37.892,-102.504,-109.178
,-35.666,-100.742,-107.478
,-33.275,-102.225,-108.598
,-33.329,-100.356,-108.267
,-32.756,-103.672,-111.242
,-30.775,-98.683,-109.109
,-31.202,-98.616,-109.515
51328.0,-29.641,-99.678,-109.573
,-29.321,-98.929,-108.882
,-27.948,-96.472,-105.652
,-29.289,-95.722,-106.351
,-29.804,-94.834,-105.91
,-27.721,-95.183,-105.425
,-27.449,-94.724,-107.308
,-24.002,-91.578,-105.371
51404.0,-23.171,-90.678,-106.759
,-21.371,-87.808,-106.964
,-18.835,-85.859,-107.196
,-15.299,-87.494,-104.986
,-13.656,-82.219,-105.604
,-12.361,-81.378,-105.464
,-12.646,-80.039,-108.168
,-9.479,-80.554,-106.178
51480.0,-8.544,-79.151,-108.319
,-7.559,-74.337,-112.378
,-3.375,-79.832,-113.24
,-3.358,-76.427,-116.142
,-2.204,-72.137,-117.492
,-2.507,-69.202,-119.913
,-2.871,-67.32,-122.661
,0.417,-67.888,-123.205
51556.0,4.341,-70.439,-125.225
,2.398,-66.179,-128.803
,3.286,-69.306,-133.568
,6.009,-66.635,-137.038
,2.517,-67.71,-143.374
,1.011,-71.515,-150.206
,-0.682,-69.921,-151.735
,0.352,-73.297,-153.321
51632.0,-1.813,-74.845,-158.207
,-2.019,-73.769,-159.698
,-4.942,-73.561,-161.744
,-8.037,-76.79,-165.52
,-12.565,-75.809,-169.942
,-13.784,-75.873,-170.506
,-16.38,-80.754,-172.475
,-19.798,-82.854,-175.067
51708.0,-24.282,-86.104,-178.277
,-25.703,-85.852,-177.522
,-25.616,-87.993,-178.042
,-27.452,-84.75,-176.894
,-29.404,-88.972,-180.854
,-29.483,-89.19,-178.228
,-29.469,-89.187,-177.807
,-32.499,-88.162,-179.568
51784.0,-36.263,-89.136,-181.678
,-38.129,-88.261,-179.548
,-40.06,-94.838,-180.981
,-39.426,-94.382,-178.241
,-44.322,-96.241,-181.762
,-43.575,-95.559,-180.665
,-42.695,-93.049,-179.805
,-42.903,-94.614,-180.642
51860.0,-46.544,-94.522,-180.601
,-45.029,-95.034,-179.721
,-50.02,-94.474,-181.831
,-48.866,-94.905,-179.392
,-49.032,-96.461,-178.966
,-51.835,-93.867,-179.328
,-50.748,-99.872,-178.578
,-51.239,-98.699,-176.264
51936.0,-52.599,-98.714,-174.855
,-54.242,-98.709,-175.685
,-51.524,-102.842,-172.51
,-54.198,-102.38,-172.13
,-52.554,-105.025,-170.507
,-55.243,-105.126,-172.89
,-55.32,-102.703,-170.918
,-53.179,-105.961,-169.127
52011.0,-56.403,-107.538,-169.805
,-56.459,-107.471,-165.307
,-57.862,-107.775,-166.333
,-58.772,-108.333,-159.977
,-60.536,-108.275,-158.273
,-59.634,-107.561,-152.545
,-59.554,-107.544,-150.159
,-62.596,-109.442,-152.718
52087.0,-60.174,-112.719,-148.689
,-59.835,-112.246,-148.608
,-62.226,-109.723,-148.986
,-58.437,-111.943,-147.722
,-60.716,-110.516,-149.417
,-62.348,-110.229,-148.794
,-61.356,-112.775,-148.131
,-60.524,-111.315,-147.176
52163.0,-61.213,-110.944,-148.087
,-60.976,-112.573,-147.957
,-60.867,-112.069,-148.57
,-57.973,-112.563,-148.536
,-60.962,-108.609,-148.657
,-59.124,-113.731,-151.68
,-58.156,-112.321,-152.838
,-60.44,-110.615,-153.502
52239.0,-59.338,-111.617,-154.948
,-57.194,-111.192,-155.308
,-56.133,-110.323,-156.002
,-57.123,-110.977,-158.214
,-59.301,-111.688,-160.008
,-55.777,-110.965,-160.043
,-55.845,-108.059,-161.631
,-58.477,-107.668,-166.17
52315.0,-54.734,-108.858,-167.808
,-54.433,-108.112,-167.677
,-49.774,-107.824,-165.835
,-55.162,-104.83,-169.334
,-53.73,-103.76,-170.135
,-53.454,-104.34,-170.38
,-53.911,-101.358,-171.25
,-52.011,-101.667,-170.056
52391.0,-51.604,-103.339,-171.056
,-51.836,-100.669,-172.544
,-52.67,-103.729,-174.342
,-49.582,-98.141,-172.671
,-49.094,-98.275,-176.623
,-45.888,-95.66,-178.004
,-40.485,-92.891,-179.372
,-38.878,-91.023,-177.649
52467.0,-36.876,-87.709,-181.842
,-35.759,-87.107,-182.023
,-36.129,-81.747,-182.192
,-35.97,-82.072,-184.774
,-35.351,-77.658,-183.575
,-38.763,-78.436,-186.353
,-39.465,-72.507,-187.961
,-38.023,-75.116,-186.19
52543.0,-39.887,-71.879,-185.884
,-40.056,-72.395,-187.096
,-41.174,-69.037,-188.036
,-39.895,-66.04,-185.27
,-43.234,-64.722,-188.939
,-43.256,-63.127,-188.796
,-42.287,-60.117,-189.11
,-41.453,-57.057,-187.312
52619.0,-41.95,-56.444,-187.48
,-41.47,-55.46,-187.029
,-40.065,-53.557,-185.159
,-39.951,-52.772,-184.46
,-37.221,-48.981,-183.105
,-40.027,-48.268,-185.483
,-40.017,-48.266,-185.202
,-37.434,-41.507,-181.639
52695.0,-37.612,-41.466,-180.789
,-38.276,-39.49,-180.154
,-36.024,-39.323,-178.457
,-37.005,-35.455,-179.167
,-39.557,-34.487,-178.978
,-40.616,-34.036,-178.611
,-39.083,-34.545,-177.169
,-39.768,-30.973,-176.391
52771.0,-38.291,-36.013,-177.855
,-37.787,-33.704,-177.029
,-40.171,-34.38,-178.815
,-38.155,-35.504,-177.626
,-37.0,-35.174,-177.855
,-40.337,-31.696,-178.338
,-39.998,-26.904,-172.023
,-41.986,-21.455,-166.138
52847.0,-43.148,-19.906,-164.173
,-42.885,-19.93,-162.497
,-46.748,-17.445,-164.834
,-45.831,-19.447,-164.074
,-47.451,-21.038,-165.046
,-48.362,-20.914,-167.541
,-48.269,-21.734,-168.248
,-49.272,-20.511,-168.865
52922.0,-46.599,-22.013,-167.748
,-44.903,-20.406,-164.53
,-43.256,-16.651,-159.67
,-40.616,-13.08,-155.971
,-38.655,-13.656,-154.123
,-39.433,-13.225,-151.518
,-39.357,-13.209,-149.273
,-40.289,-15.45,-150.505
52998.0,-38.967,-12.445,-146.477
,-35.264,-16.204,-142.402
,-36.03,-13.13,-140.169
,-40.393,-12.674,-142.022
,-41.002,-12.286,-140.547
,-39.743,-14.854,-138.067
,-40.324,-15.02,-138.092
,-42.193,-11.785,-137.927
53074.0,-43.154,-15.073,-138.503
,-41.756,-15.531,-134.949
,-42.592,-12.192,-133.651
,-39.791,-12.906,-131.413
,-39.768,-12.901,-130.711
,-41.32,-12.878,-128.874
,-40.805,-14.247,-125.476
,-39.682,-17.805,-119.385
53150.0,-40.19,-19.276,-116.838
,-40.003,-20.556,-110.899
,-40.125,-25.504,-105.747
,-42.688,-31.9,-101.396
,-43.507,-35.158,-97.763
,-45.393,-39.086,-98.587
,-47.025,-38.52,-96.793
,-46.845,-41.962,-94.18
53226.0,-47.905,-41.511,-93.813
,-47.983,-44.928,-92.736
,-51.864,-45.088,-94.841
,-51.168,-48.377,-94.167
,-50.888,-49.997,-92.774
,-53.454,-49.312,-94.177
,-53.35,-49.29,-91.09
,-54.294,-54.455,-93.12
53302.0,-54.379,-54.953,-91.806
,-54.256,-58.687,-92.048
,-55.238,-60.099,-91.311
,-59.556,-61.234,-92.605
,-60.228,-66.699,-93.849
,-59.644,-69.173,-93.03
,-62.49,-72.149,-94.38
,-66.334,-73.901,-96.207
53378.0,-67.235,-78.295,-99.643
,-67.957,-81.891,-100.416
,-69.832,-84.777,-102.457
,-70.084,-91.431,-108.121
,-70.271,-94.871,-110.271
,-70.944,-92.897,-109.917
,-70.763,-99.057,-112.692
,-68.384,-98.662,-112.218
53454.0,-67.578,-99.367,-115.152
,-70.69,-100.721,-117.474
,-64.174,-105.55,-118.093
,-66.038,-106.073,-121.678
,-67.531,-102.636,-121.479
,-65.127,-105.716,-123.022
,-65.493,-105.915,-122.775
,-64.288,-106.414,-124.974
53530.0,-64.94,-106.315,-125.934
,-64.84,-108.733,-127.204
,-59.507,-110.419,-125.716
,-63.469,-107.396,-128.658
,-61.42,-109.072,-128.829
,-62.776,-108.605,-131.12
,-62.361,-111.596,-131.513
,-65.739,-111.046,-133.636
53606.0,-64.209,-110.515,-133.833
,-65.85,-109.19,-134.988
,-62.282,-111.378,-134.139
,-61.292,-111.284,-134.269
,-63.154,-111.247,-135.511
,-62.185,-113.036,-138.218
,-62.057,-111.208,-138.596
,-62.069,-113.851,-138.223
53682.0,-61.589,-112.107,-140.441
,-61.794,-110.751,-140.76
,-65.448,-109.901,-143.809
,-63.762,-112.817,-142.094
,-63.018,-109.775,-142.962
,-64.583,-112.194,-145.763
,-65.835,-111.504,-149.978
,-63.525,-109.043,-154.604
53758.0,-62.907,-104.708,-159.587
,-59.695,-105.852,-164.718
,-60.109,-106.9,-169.387
,-58.191,-102.764,-172.592
,-57.338,-99.219,-174.072
,-53.284,-98.342,-175.626
,-52.727,-94.78,-179.765
,-51.601,-89.735,-184.626
53833.0,-47.685,-86.167,-184.86
,-46.387,-83.727,-183.876
,-44.943,-84.254,-185.1
,-44.884,-86.121,-185.292
,-46.16,-81.677,-186.318
,-44.921,-80.569,-186.69
,-44.939,-80.573,-187.251
,-45.548,-79.144,-187.275
53909.0,-42.922,-76.136,-186.338
,-45.286,-70.967,-186.668
,-45.895,-65.579,-187.811
,-48.176,-61.511,-190.299
,-46.785,-59.611,-188.85
,-48.707,-53.186,-188.68
,-50.351,-50.262,-189.132
,-45.113,-49.249,-185.062
53985.0,-47.477,-44.08,-185.392
,-47.858,-44.283,-185.565
,-46.934,-44.963,-184.991
,-44.691,-40.278,-182.353
,-45.2,-37.788,-180.927
,-43.291,-38.375,-180.623
,-43.45,-33.81,-177.991
,-43.816,-33.729,-176.572
54061.0,-46.5,-30.35,-176.095
,-45.347,-31.341,-175.998
,-45.842,-28.848,-174.151
,-46.621,-29.256,-175.06
,-47.505,-26.968,-173.667
,-49.158,-28.286,-174.45
,-46.769,-27.329,-171.352
,-47.217,-25.386,-170.444
54137.0,-49.118,-21.598,-168.919
,-47.646,-18.359,-165.411
,-47.995,-16.676,-162.727
,-43.878,-18.906,-157.823
,-45.677,-16.495,-159.065
,-43.753,-16.519,-155.998
,-43.934,-14.598,-153.274
,-42.878,-14.77,-152.61
54213.0,-40.901,-12.702,-150.995
,-44.481,-13.437,-152.644
,-42.763,-12.105,-149.896
,-40.886,-16.66,-149.454
,-41.567,-17.327,-148.586
,-38.641,-14.614,-146.022
,-38.294,-15.46,-145.333
,-36.392,-13.888,-142.124
54289.0,-35.959,-13.115,-138.064
,-36.742,-12.965,-136.771
,-38.076,-14.294,-134.194
,-38.455,-13.176,-134.694
,-38.146,-14.51,-131.288
,-38.334,-14.751,-131.89
,-38.342,-13.633,-127.486
,-39.587,-15.783,-125.756
54365.0,-40.409,-16.402,-122.916
,-41.517,-18.042,-120.957
,-40.553,-20.034,-118.793
,-43.085,-19.062,-118.043
,-39.518,-22.771,-111.855
,-40.335,-23.948,-111.217
,-40.638,-22.535,-108.301
,-38.38,-26.327,-105.344
54441.0,-39.54,-27.698,-103.756
,-39.304,-30.367,-102.128
,-39.61,-32.154,-100.901
,-41.078,-31.352,-99.207
,-40.981,-37.451,-98.326
,-40.566,-40.162,-97.548
,-40.706,-40.113,-95.576
,-37.614,-40.084,-93.488
54517.0,-37.411,-43.32,-95.185
,-34.034,-43.869,-93.062
,-35.41,-50.007,-94.141
,-35.116,-50.863,-94.995
,-33.23,-51.936,-91.553
,-34.586,-51.469,-93.845
,-30.983,-56.57,-92.39
,-28.19,-59.445,-93.479
54593.0,-29.868,-58.128,-95.758
,-24.603,-61.909,-93.239
,-24.908,-65.855,-95.058
,-25.743,-61.475,-95.257
,-20.176,-67.991,-95.328
,-20.78,-71.361,-97.604
,-18.734,-70.398,-98.568
,-16.843,-70.709,-97.655
54669.0,-14.944,-71.298,-97.631
,-16.064,-74.06,-100.637
,-15.674,-73.856,-100.183
,-18.158,-75.313,-102.247
,-15.647,-79.21,-104.076
,-14.331,-81.285,-103.752
,-14.36,-81.571,-105.765
,-13.624,-82.491,-105.793
54745.0,-13.8,-84.609,-107.989
,-12.846,-87.722,-110.791
,-11.603,-87.933,-110.696
,-11.516,-89.034,-112.714
,-8.789,-92.483,-118.11
,-9.102,-90.87,-120.486
,-9.102,-90.87,-120.486
,-11.089,-92.94,-122.381
54821.0,-9.008,-94.89,-122.741
,-9.094,-91.428,-122.547
,-11.018,-92.444,-124.116
,-9.62,-96.942,-125.624
,-9.84,-96.149,-128.706
,-9.709,-95.64,-128.617
,-7.669,-96.558,-131.737
,-7.784,-98.663,-132.11
54897.0,-10.639,-95.6,-137.856
,-10.344,-100.215,-142.601
,-10.415,-96.27,-145.826
,-10.887,-98.091,-149.511
,-12.179,-100.05,-154.195
,-15.455,-95.318,-159.362
,-17.969,-94.421,-164.233
,-14.701,-92.073,-164.96
54973.0,-18.681,-88.013,-169.962
,-18.507,-87.776,-169.78
,-20.297,-84.882,-174.582
,-19.513,-80.232,-173.483
,-23.493,-80.413,-178.535
,-21.819,-77.771,-177.517
,-23.456,-72.484,-179.653
,-23.852,-69.77,-179.87
55048.0,-25.314,-67.445,-183.374
,-24.357,-62.558,-182.093
,-26.235,-54.804,-180.987
,-28.422,-50.997,-181.839
,-30.248,-47.753,-180.411
,-30.695,-44.21,-178.658
,-30.272,-44.278,-178.393
,-32.442,-41.027,-181.026
55124.0,-31.425,-38.768,-177.268
,-33.116,-39.813,-178.003
,-34.724,-38.761,-179.347
,-36.113,-38.782,-178.781
,-37.087,-37.553,-178.557
,-39.844,-35.789,-181.029
,-40.622,-35.358,-178.424
,-42.143,-35.126,-180.616
55200.0,-44.083,-33.427,-177.218
,-44.218,-27.816,-175.381
,-44.836,-27.15,-173.016
,-43.887,-22.186,-165.834
,-47.65,-18.081,-164.38
,-45.921,-16.187,-159.009
,-46.525,-20.039,-157.445
,-45.866,-13.737,-153.108
55276.0,-46.77,-17.013,-152.0
,-50.15,-14.103,-156.088
,-47.446,-16.918,-153.661
,-46.116,-15.791,-151.368
,-49.486,-12.04,-151.662
,-49.101,-11.837,-151.348
,-47.813,-14.679,-149.197
,-47.829,-11.482,-148.069
55352.0,-48.077,-15.416,-148.204
,-45.408,-12.119,-144.834
,-45.899,-10.666,-141.349
,-42.87,-12.731,-138.09
,-40.772,-12.798,-136.013
,-43.276,-10.779,-135.919
,-43.252,-10.774,-135.217
,-41.191,-13.768,-134.64
55428.0,-39.463,-12.715,-132.783
,-39.884,-16.606,-131.928
,-40.773,-9.799,-129.454
,-36.246,-15.02,-125.082
,-38.964,-16.168,-126.81
,-38.809,-12.455,-124.47
,-38.33,-16.752,-122.572
,-38.321,-17.511,-119.622
55504.0,-36.386,-15.933,-115.43
,-37.411,-18.115,-113.287
,-36.042,-19.139,-112.917
,-32.932,-24.387,-108.821
,-35.742,-24.155,-107.5
,-33.686,-28.471,-106.736
,-30.414,-30.843,-103.534
,-30.073,-32.73,-101.488
55580.0,-32.129,-33.695,-100.804
,-30.064,-37.729,-98.589
,-30.592,-40.803,-97.448
,-32.183,-46.348,-96.458
,-33.757,-47.929,-96.026
,-32.562,-45.151,-90.776
,-33.308,-50.353,-93.095
,-32.499,-52.858,-91.722
55656.0,-33.202,-56.45,-91.933
,-35.961,-57.047,-92.581
,-34.075,-61.319,-90.688
,-40.125,-63.228,-92.808
,-38.971,-63.939,-91.54
,-38.086,-69.908,-90.641
,-39.141,-69.736,-91.305
,-42.901,-67.23,-90.555
55732.0,-44.427,-72.28,-91.44
,-46.369,-76.22,-93.948
,-48.021,-77.258,-93.56
,-46.82,-81.438,-93.608
,-50.189,-82.207,-95.124
,-51.732,-81.421,-95.675
,-52.589,-79.966,-96.953
,-52.649,-83.659,-96.486
55808.0,-52.629,-86.575,-96.302
,-53.388,-85.659,-96.976
,-54.082,-89.529,-98.078
,-55.149,-86.44,-98.644
,-54.859,-87.297,-99.639
,-54.376,-87.633,-98.721
,-56.038,-89.232,-100.956
,-51.567,-88.905,-98.545
55884.0,-52.632,-89.015,-100.66
,-50.665,-92.51,-99.05
,-53.309,-89.962,-100.823
,-51.02,-94.866,-101.568
,-50.81,-92.261,-102.229
,-51.118,-94.327,-102.172
,-51.135,-97.531,-104.282
,-52.206,-98.403,-103.869
55959.0,-55.334,-96.839,-106.234
,-54.845,-100.653,-107.895
,-57.587,-97.566,-110.273
,-58.668,-103.52,-113.704
,-56.569,-105.745,-114.674
,-59.784,-106.56,-117.741
,-59.826,-106.569,-119.004
,-61.589,-105.751,-119.968
56035.0,-63.284,-106.037,-123.512
,-62.486,-110.704,-125.607
,-66.882,-109.494,-131.11
,-69.443,-108.327,-136.213
,-70.152,-109.001,-136.188
,-70.526,-107.121,-139.217
,-69.806,-109.645,-140.51
,-70.794,-111.898,-143.426
56111.0,-71.638,-106.76,-146.575
,-72.772,-109.525,-150.001
,-74.334,-103.462,-152.561
,-72.422,-105.928,-154.132
,-73.666,-106.557,-157.74
,-73.503,-102.361,-158.96
,-77.109,-100.461,-162.104
,-76.628,-97.396,-164.648
56187.0,-76.046,-96.749,-168.462
,-78.404,-94.779,-170.2
,-75.541,-93.679,-170.305
,-76.207,-93.303,-170.514
,-77.628,-92.57,-173.599
,-75.528,-94.516,-173.397
,-74.999,-90.882,-172.195
,-75.691,-93.431,-173.624
56263.0,-77.35,-87.31,-172.948
,-79.591,-85.114,-176.189
,-73.536,-91.685,-174.03
,-76.05,-90.508,-177.73
